"activityId","hasActivityType","hasLocation","hasTemporalExtent"
"A_WASF_HU","A_WASF","HU",2011
"A_WASO_HU","A_WASO","HU",2011
"A_LANF_HU","A_LANF","HU",2011
"A_LANP_HU","A_LANP","HU",2011
"A_LANL_HU","A_LANL","HU",2011
"A_LANI_HU","A_LANI","HU",2011
"A_LANT_HU","A_LANT","HU",2011
"A_LANW_HU","A_LANW","HU",2011
"A_ORGA_HU","A_ORGA","HU",2011
"A_RECR_HU","A_RECR","HU",2011
"A_OSER_HU","A_OSER","HU",2011
"A_WHEA_HR","A_WHEA","HR",2011
"A_OCER_HR","A_OCER","HR",2011
"A_FVEG_HR","A_FVEG","HR",2011
"A_OILS_HR","A_OILS","HR",2011
"A_SUGB_HR","A_SUGB","HR",2011
"A_FIBR_HR","A_FIBR","HR",2011
"A_OTCR_HR","A_OTCR","HR",2011
"A_CATL_HR","A_CATL","HR",2011
"A_PIGS_HR","A_PIGS","HR",2011
"A_PLTR_HR","A_PLTR","HR",2011
"A_OMEA_HR","A_OMEA","HR",2011
"A_OANP_HR","A_OANP","HR",2011
"A_MILK_HR","A_MILK","HR",2011
"A_FORE_HR","A_FORE","HR",2011
"A_FISH_HR","A_FISH","HR",2011
"A_COIL_HR","A_COIL","HR",2011
"A_GASE_HR","A_GASE","HR",2011
"A_ALUO_HR","A_ALUO","HR",2011
"A_STON_HR","A_STON","HR",2011
"A_SDCL_HR","A_SDCL","HR",2011
"A_CHMF_HR","A_CHMF","HR",2011
"A_PCAT_HR","A_PCAT","HR",2011
"A_PPIG_HR","A_PPIG","HR",2011
"A_PPLT_HR","A_PPLT","HR",2011
"A_POME_HR","A_POME","HR",2011
"A_VOIL_HR","A_VOIL","HR",2011
"A_DAIR_HR","A_DAIR","HR",2011
"A_SUGR_HR","A_SUGR","HR",2011
"A_OFOD_HR","A_OFOD","HR",2011
"A_BEVR_HR","A_BEVR","HR",2011
"A_FSHP_HR","A_FSHP","HR",2011
"A_TOBC_HR","A_TOBC","HR",2011
"A_TEXT_HR","A_TEXT","HR",2011
"A_GARM_HR","A_GARM","HR",2011
"A_LETH_HR","A_LETH","HR",2011
"A_WOOD_HR","A_WOOD","HR",2011
"A_WOOW_HR","A_WOOW","HR",2011
"A_PULP_HR","A_PULP","HR",2011
"A_PAPR_HR","A_PAPR","HR",2011
"A_PAPE_HR","A_PAPE","HR",2011
"A_MDIA_HR","A_MDIA","HR",2011
"A_REFN_HR","A_REFN","HR",2011
"A_PLAS_HR","A_PLAS","HR",2011
"A_PLAW_HR","A_PLAW","HR",2011
"A_CHEM_HR","A_CHEM","HR",2011
"A_RUBP_HR","A_RUBP","HR",2011
"A_GLAS_HR","A_GLAS","HR",2011
"A_GLAW_HR","A_GLAW","HR",2011
"A_CRMC_HR","A_CRMC","HR",2011
"A_BRIK_HR","A_BRIK","HR",2011
"A_CMNT_HR","A_CMNT","HR",2011
"A_ONMM_HR","A_ONMM","HR",2011
"A_STEL_HR","A_STEL","HR",2011
"A_STEW_HR","A_STEW","HR",2011
"A_ALUW_HR","A_ALUW","HR",2011
"A_LZTP_HR","A_LZTP","HR",2011
"A_COPP_HR","A_COPP","HR",2011
"A_ONFM_HR","A_ONFM","HR",2011
"A_ONFW_HR","A_ONFW","HR",2011
"A_METC_HR","A_METC","HR",2011
"A_FABM_HR","A_FABM","HR",2011
"A_MACH_HR","A_MACH","HR",2011
"A_OFMA_HR","A_OFMA","HR",2011
"A_ELMA_HR","A_ELMA","HR",2011
"A_RATV_HR","A_RATV","HR",2011
"A_MEIN_HR","A_MEIN","HR",2011
"A_MOTO_HR","A_MOTO","HR",2011
"A_OTRE_HR","A_OTRE","HR",2011
"A_FURN_HR","A_FURN","HR",2011
"A_RYMS_HR","A_RYMS","HR",2011
"A_POWC_HR","A_POWC","HR",2011
"A_POWG_HR","A_POWG","HR",2011
"A_POWH_HR","A_POWH","HR",2011
"A_POWW_HR","A_POWW","HR",2011
"A_POWP_HR","A_POWP","HR",2011
"A_POWB_HR","A_POWB","HR",2011
"A_POWT_HR","A_POWT","HR",2011
"A_POWD_HR","A_POWD","HR",2011
"A_MGWG_HR","A_MGWG","HR",2011
"A_GASD_HR","A_GASD","HR",2011
"A_HWAT_HR","A_HWAT","HR",2011
"A_WATR_HR","A_WATR","HR",2011
"A_CONS_HR","A_CONS","HR",2011
"A_TDMO_HR","A_TDMO","HR",2011
"A_TDFU_HR","A_TDFU","HR",2011
"A_TDWH_HR","A_TDWH","HR",2011
"A_TDRT_HR","A_TDRT","HR",2011
"A_HORE_HR","A_HORE","HR",2011
"A_TRAI_HR","A_TRAI","HR",2011
"A_TLND_HR","A_TLND","HR",2011
"A_TPIP_HR","A_TPIP","HR",2011
"A_TWAS_HR","A_TWAS","HR",2011
"A_TWAI_HR","A_TWAI","HR",2011
"A_TAIR_HR","A_TAIR","HR",2011
"A_TAUX_HR","A_TAUX","HR",2011
"A_PTEL_HR","A_PTEL","HR",2011
"A_FINT_HR","A_FINT","HR",2011
"A_FINS_HR","A_FINS","HR",2011
"A_FAUX_HR","A_FAUX","HR",2011
"A_REAL_HR","A_REAL","HR",2011
"A_MARE_HR","A_MARE","HR",2011
"A_COMP_HR","A_COMP","HR",2011
"A_RESD_HR","A_RESD","HR",2011
"A_OBUS_HR","A_OBUS","HR",2011
"A_PADF_HR","A_PADF","HR",2011
"A_EDUC_HR","A_EDUC","HR",2011
"A_HEAL_HR","A_HEAL","HR",2011
"A_INCF_HR","A_INCF","HR",2011
"A_INCP_HR","A_INCP","HR",2011
"A_INCL_HR","A_INCL","HR",2011
"A_INCM_HR","A_INCM","HR",2011
"A_INCW_HR","A_INCW","HR",2011
"A_INCO_HR","A_INCO","HR",2011
"A_BIOS_HR","A_BIOS","HR",2011
"A_COMF_HR","A_COMF","HR",2011
"A_WASF_HR","A_WASF","HR",2011
"A_WASO_HR","A_WASO","HR",2011
"A_LANF_HR","A_LANF","HR",2011
"A_LANP_HR","A_LANP","HR",2011
"A_LANL_HR","A_LANL","HR",2011
"A_LANI_HR","A_LANI","HR",2011
"A_LANT_HR","A_LANT","HR",2011
"A_LANW_HR","A_LANW","HR",2011
"A_ORGA_HR","A_ORGA","HR",2011
"A_RECR_HR","A_RECR","HR",2011
"A_OSER_HR","A_OSER","HR",2011
"A_PRHH_HR","A_PRHH","HR",2011
"A_PARI_IN","A_PARI","IN",2011
"A_WHEA_IN","A_WHEA","IN",2011
"A_OCER_IN","A_OCER","IN",2011
"A_FVEG_IN","A_FVEG","IN",2011
"A_OILS_IN","A_OILS","IN",2011
"A_SUGB_IN","A_SUGB","IN",2011
"A_FIBR_IN","A_FIBR","IN",2011
"A_OTCR_IN","A_OTCR","IN",2011
"A_CATL_IN","A_CATL","IN",2011
"A_PIGS_IN","A_PIGS","IN",2011
"A_PLTR_IN","A_PLTR","IN",2011
"A_OMEA_IN","A_OMEA","IN",2011
"A_OANP_IN","A_OANP","IN",2011
"A_MILK_IN","A_MILK","IN",2011
"A_FORE_IN","A_FORE","IN",2011
"A_FISH_IN","A_FISH","IN",2011
"A_COAL_IN","A_COAL","IN",2011
"A_COIL_IN","A_COIL","IN",2011
"A_GASE_IN","A_GASE","IN",2011
"A_ORAN_IN","A_ORAN","IN",2011
"A_IRON_IN","A_IRON","IN",2011
"A_COPO_IN","A_COPO","IN",2011
"A_ALUO_IN","A_ALUO","IN",2011
"A_PREO_IN","A_PREO","IN",2011
"A_LZTO_IN","A_LZTO","IN",2011
"A_ONFO_IN","A_ONFO","IN",2011
"A_STON_IN","A_STON","IN",2011
"A_SDCL_IN","A_SDCL","IN",2011
"A_CHMF_IN","A_CHMF","IN",2011
"A_PCAT_IN","A_PCAT","IN",2011
"A_PPIG_IN","A_PPIG","IN",2011
"A_PPLT_IN","A_PPLT","IN",2011
"A_POME_IN","A_POME","IN",2011
"A_VOIL_IN","A_VOIL","IN",2011
"A_DAIR_IN","A_DAIR","IN",2011
"A_RICE_IN","A_RICE","IN",2011
"A_SUGR_IN","A_SUGR","IN",2011
"A_OFOD_IN","A_OFOD","IN",2011
"A_BEVR_IN","A_BEVR","IN",2011
"A_FSHP_IN","A_FSHP","IN",2011
"A_TOBC_IN","A_TOBC","IN",2011
"A_TEXT_IN","A_TEXT","IN",2011
"A_GARM_IN","A_GARM","IN",2011
"A_LETH_IN","A_LETH","IN",2011
"A_WOOD_IN","A_WOOD","IN",2011
"A_PULP_IN","A_PULP","IN",2011
"A_PAPR_IN","A_PAPR","IN",2011
"A_PAPE_IN","A_PAPE","IN",2011
"A_MDIA_IN","A_MDIA","IN",2011
"A_COKE_IN","A_COKE","IN",2011
"A_REFN_IN","A_REFN","IN",2011
"A_NUCF_IN","A_NUCF","IN",2011
"A_PLAS_IN","A_PLAS","IN",2011
"A_PLAW_IN","A_PLAW","IN",2011
"A_NFER_IN","A_NFER","IN",2011
"A_PFER_IN","A_PFER","IN",2011
"A_CHEM_IN","A_CHEM","IN",2011
"A_RUBP_IN","A_RUBP","IN",2011
"A_GLAS_IN","A_GLAS","IN",2011
"A_CRMC_IN","A_CRMC","IN",2011
"A_BRIK_IN","A_BRIK","IN",2011
"A_CMNT_IN","A_CMNT","IN",2011
"A_ASHW_IN","A_ASHW","IN",2011
"A_ONMM_IN","A_ONMM","IN",2011
"A_STEL_IN","A_STEL","IN",2011
"A_STEW_IN","A_STEW","IN",2011
"A_PREM_IN","A_PREM","IN",2011
"A_ALUM_IN","A_ALUM","IN",2011
"A_ALUW_IN","A_ALUW","IN",2011
"A_LZTP_IN","A_LZTP","IN",2011
"A_LZTW_IN","A_LZTW","IN",2011
"A_COPP_IN","A_COPP","IN",2011
"A_COPW_IN","A_COPW","IN",2011
"A_ONFM_IN","A_ONFM","IN",2011
"A_ONFW_IN","A_ONFW","IN",2011
"A_METC_IN","A_METC","IN",2011
"A_FABM_IN","A_FABM","IN",2011
"A_MACH_IN","A_MACH","IN",2011
"A_OFMA_IN","A_OFMA","IN",2011
"A_ELMA_IN","A_ELMA","IN",2011
"A_RATV_IN","A_RATV","IN",2011
"A_MEIN_IN","A_MEIN","IN",2011
"A_MOTO_IN","A_MOTO","IN",2011
"A_OTRE_IN","A_OTRE","IN",2011
"A_FURN_IN","A_FURN","IN",2011
"A_RYMS_IN","A_RYMS","IN",2011
"A_POWC_IN","A_POWC","IN",2011
"A_POWG_IN","A_POWG","IN",2011
"A_POWN_IN","A_POWN","IN",2011
"A_POWH_IN","A_POWH","IN",2011
"A_POWW_IN","A_POWW","IN",2011
"A_POWP_IN","A_POWP","IN",2011
"A_POWB_IN","A_POWB","IN",2011
"A_POWS_IN","A_POWS","IN",2011
"A_POWT_IN","A_POWT","IN",2011
"A_POWD_IN","A_POWD","IN",2011
"A_MGWG_IN","A_MGWG","IN",2011
"A_GASD_IN","A_GASD","IN",2011
"A_HWAT_IN","A_HWAT","IN",2011
"A_WATR_IN","A_WATR","IN",2011
"A_CONS_IN","A_CONS","IN",2011
"A_TDMO_IN","A_TDMO","IN",2011
"A_TDFU_IN","A_TDFU","IN",2011
"A_TDWH_IN","A_TDWH","IN",2011
"A_TDRT_IN","A_TDRT","IN",2011
"A_HORE_IN","A_HORE","IN",2011
"A_TRAI_IN","A_TRAI","IN",2011
"A_TLND_IN","A_TLND","IN",2011
"A_TPIP_IN","A_TPIP","IN",2011
"A_TWAS_IN","A_TWAS","IN",2011
"A_TWAI_IN","A_TWAI","IN",2011
"A_TAIR_IN","A_TAIR","IN",2011
"A_TAUX_IN","A_TAUX","IN",2011
"A_PTEL_IN","A_PTEL","IN",2011
"A_FINT_IN","A_FINT","IN",2011
"A_FINS_IN","A_FINS","IN",2011
"A_FAUX_IN","A_FAUX","IN",2011
"A_REAL_IN","A_REAL","IN",2011
"A_MARE_IN","A_MARE","IN",2011
"A_COMP_IN","A_COMP","IN",2011
"A_RESD_IN","A_RESD","IN",2011
"A_OBUS_IN","A_OBUS","IN",2011
"A_EDUC_IN","A_EDUC","IN",2011
"A_HEAL_IN","A_HEAL","IN",2011
"A_WASF_IN","A_WASF","IN",2011
"A_WASO_IN","A_WASO","IN",2011
"A_ORGA_IN","A_ORGA","IN",2011
"A_RECR_IN","A_RECR","IN",2011
"A_OSER_IN","A_OSER","IN",2011
"A_PRHH_IN","A_PRHH","IN",2011
"A_PARI_ID","A_PARI","ID",2011
"A_OCER_ID","A_OCER","ID",2011
"A_FVEG_ID","A_FVEG","ID",2011
"A_OILS_ID","A_OILS","ID",2011
"A_SUGB_ID","A_SUGB","ID",2011
"A_FIBR_ID","A_FIBR","ID",2011
"A_OTCR_ID","A_OTCR","ID",2011
"A_CATL_ID","A_CATL","ID",2011
"A_PIGS_ID","A_PIGS","ID",2011
"A_PLTR_ID","A_PLTR","ID",2011
"A_OMEA_ID","A_OMEA","ID",2011
"A_MILK_ID","A_MILK","ID",2011
"A_FORE_ID","A_FORE","ID",2011
"A_FISH_ID","A_FISH","ID",2011
"A_COAL_ID","A_COAL","ID",2011
"A_COIL_ID","A_COIL","ID",2011
"A_GASE_ID","A_GASE","ID",2011
"A_IRON_ID","A_IRON","ID",2011
"A_COPO_ID","A_COPO","ID",2011
"A_NIKO_ID","A_NIKO","ID",2011
"A_ALUO_ID","A_ALUO","ID",2011
"A_PREO_ID","A_PREO","ID",2011
"A_LZTO_ID","A_LZTO","ID",2011
"A_ONFO_ID","A_ONFO","ID",2011
"A_STON_ID","A_STON","ID",2011
"A_SDCL_ID","A_SDCL","ID",2011
"A_CHMF_ID","A_CHMF","ID",2011
"A_PCAT_ID","A_PCAT","ID",2011
"A_PPIG_ID","A_PPIG","ID",2011
"A_PPLT_ID","A_PPLT","ID",2011
"A_POME_ID","A_POME","ID",2011
"A_VOIL_ID","A_VOIL","ID",2011
"A_DAIR_ID","A_DAIR","ID",2011
"A_RICE_ID","A_RICE","ID",2011
"A_SUGR_ID","A_SUGR","ID",2011
"A_OFOD_ID","A_OFOD","ID",2011
"A_BEVR_ID","A_BEVR","ID",2011
"A_FSHP_ID","A_FSHP","ID",2011
"A_TOBC_ID","A_TOBC","ID",2011
"A_TEXT_ID","A_TEXT","ID",2011
"A_GARM_ID","A_GARM","ID",2011
"A_LETH_ID","A_LETH","ID",2011
"A_WOOD_ID","A_WOOD","ID",2011
"A_WOOW_ID","A_WOOW","ID",2011
"A_PULP_ID","A_PULP","ID",2011
"A_PAPR_ID","A_PAPR","ID",2011
"A_PAPE_ID","A_PAPE","ID",2011
"A_MDIA_ID","A_MDIA","ID",2011
"A_REFN_ID","A_REFN","ID",2011
"A_PLAS_ID","A_PLAS","ID",2011
"A_PLAW_ID","A_PLAW","ID",2011
"A_NFER_ID","A_NFER","ID",2011
"A_PFER_ID","A_PFER","ID",2011
"A_CHEM_ID","A_CHEM","ID",2011
"A_RUBP_ID","A_RUBP","ID",2011
"A_GLAS_ID","A_GLAS","ID",2011
"A_CRMC_ID","A_CRMC","ID",2011
"A_BRIK_ID","A_BRIK","ID",2011
"A_CMNT_ID","A_CMNT","ID",2011
"A_ONMM_ID","A_ONMM","ID",2011
"A_STEL_ID","A_STEL","ID",2011
"A_STEW_ID","A_STEW","ID",2011
"A_PREM_ID","A_PREM","ID",2011
"A_ALUM_ID","A_ALUM","ID",2011
"A_ALUW_ID","A_ALUW","ID",2011
"A_LZTP_ID","A_LZTP","ID",2011
"A_COPP_ID","A_COPP","ID",2011
"A_COPW_ID","A_COPW","ID",2011
"A_ONFM_ID","A_ONFM","ID",2011
"A_ONFW_ID","A_ONFW","ID",2011
"A_METC_ID","A_METC","ID",2011
"A_FABM_ID","A_FABM","ID",2011
"A_MACH_ID","A_MACH","ID",2011
"A_OFMA_ID","A_OFMA","ID",2011
"A_ELMA_ID","A_ELMA","ID",2011
"A_RATV_ID","A_RATV","ID",2011
"A_MEIN_ID","A_MEIN","ID",2011
"A_MOTO_ID","A_MOTO","ID",2011
"A_OTRE_ID","A_OTRE","ID",2011
"A_FURN_ID","A_FURN","ID",2011
"A_RYMS_ID","A_RYMS","ID",2011
"A_POWC_ID","A_POWC","ID",2011
"A_POWG_ID","A_POWG","ID",2011
"A_POWH_ID","A_POWH","ID",2011
"A_POWP_ID","A_POWP","ID",2011
"A_POWB_ID","A_POWB","ID",2011
"A_POWS_ID","A_POWS","ID",2011
"A_POWM_ID","A_POWM","ID",2011
"A_POWT_ID","A_POWT","ID",2011
"A_POWD_ID","A_POWD","ID",2011
"A_GASD_ID","A_GASD","ID",2011
"A_HWAT_ID","A_HWAT","ID",2011
"A_CONS_ID","A_CONS","ID",2011
"A_TDMO_ID","A_TDMO","ID",2011
"A_TDFU_ID","A_TDFU","ID",2011
"A_TDWH_ID","A_TDWH","ID",2011
"A_TDRT_ID","A_TDRT","ID",2011
"A_HORE_ID","A_HORE","ID",2011
"A_TRAI_ID","A_TRAI","ID",2011
"A_TLND_ID","A_TLND","ID",2011
"A_TPIP_ID","A_TPIP","ID",2011
"A_TWAS_ID","A_TWAS","ID",2011
"A_TWAI_ID","A_TWAI","ID",2011
"A_TAIR_ID","A_TAIR","ID",2011
"A_TAUX_ID","A_TAUX","ID",2011
"A_PTEL_ID","A_PTEL","ID",2011
"A_FINT_ID","A_FINT","ID",2011
"A_FINS_ID","A_FINS","ID",2011
"A_FAUX_ID","A_FAUX","ID",2011
"A_REAL_ID","A_REAL","ID",2011
"A_MARE_ID","A_MARE","ID",2011
"A_COMP_ID","A_COMP","ID",2011
"A_RESD_ID","A_RESD","ID",2011
"A_OBUS_ID","A_OBUS","ID",2011
"A_PADF_ID","A_PADF","ID",2011
"A_EDUC_ID","A_EDUC","ID",2011
"A_HEAL_ID","A_HEAL","ID",2011
"A_WASF_ID","A_WASF","ID",2011
"A_WASO_ID","A_WASO","ID",2011
"A_ORGA_ID","A_ORGA","ID",2011
"A_RECR_ID","A_RECR","ID",2011
"A_OSER_ID","A_OSER","ID",2011
"A_PRHH_ID","A_PRHH","ID",2011
"A_WHEA_IE","A_WHEA","IE",2011
"A_OCER_IE","A_OCER","IE",2011
"A_FVEG_IE","A_FVEG","IE",2011
"A_OILS_IE","A_OILS","IE",2011
"A_OTCR_IE","A_OTCR","IE",2011
"A_CATL_IE","A_CATL","IE",2011
"A_PIGS_IE","A_PIGS","IE",2011
"A_PLTR_IE","A_PLTR","IE",2011
"A_OMEA_IE","A_OMEA","IE",2011
"A_OANP_IE","A_OANP","IE",2011
"A_MILK_IE","A_MILK","IE",2011
"A_FORE_IE","A_FORE","IE",2011
"A_FISH_IE","A_FISH","IE",2011
"A_COAL_IE","A_COAL","IE",2011
"A_GASE_IE","A_GASE","IE",2011
"A_PREO_IE","A_PREO","IE",2011
"A_LZTO_IE","A_LZTO","IE",2011
"A_STON_IE","A_STON","IE",2011
"A_SDCL_IE","A_SDCL","IE",2011
"A_CHMF_IE","A_CHMF","IE",2011
"A_PCAT_IE","A_PCAT","IE",2011
"A_PPIG_IE","A_PPIG","IE",2011
"A_PPLT_IE","A_PPLT","IE",2011
"A_POME_IE","A_POME","IE",2011
"A_VOIL_IE","A_VOIL","IE",2011
"A_DAIR_IE","A_DAIR","IE",2011
"A_SUGR_IE","A_SUGR","IE",2011
"A_OFOD_IE","A_OFOD","IE",2011
"A_BEVR_IE","A_BEVR","IE",2011
"A_FSHP_IE","A_FSHP","IE",2011
"A_TOBC_IE","A_TOBC","IE",2011
"A_TEXT_IE","A_TEXT","IE",2011
"A_GARM_IE","A_GARM","IE",2011
"A_LETH_IE","A_LETH","IE",2011
"A_WOOD_IE","A_WOOD","IE",2011
"A_WOOW_IE","A_WOOW","IE",2011
"A_PULP_IE","A_PULP","IE",2011
"A_PAPR_IE","A_PAPR","IE",2011
"A_PAPE_IE","A_PAPE","IE",2011
"A_MDIA_IE","A_MDIA","IE",2011
"A_REFN_IE","A_REFN","IE",2011
"A_PLAS_IE","A_PLAS","IE",2011
"A_PLAW_IE","A_PLAW","IE",2011
"A_CHEM_IE","A_CHEM","IE",2011
"A_RUBP_IE","A_RUBP","IE",2011
"A_GLAS_IE","A_GLAS","IE",2011
"A_GLAW_IE","A_GLAW","IE",2011
"A_CRMC_IE","A_CRMC","IE",2011
"A_BRIK_IE","A_BRIK","IE",2011
"A_CMNT_IE","A_CMNT","IE",2011
"A_ASHW_IE","A_ASHW","IE",2011
"A_ONMM_IE","A_ONMM","IE",2011
"A_PREM_IE","A_PREM","IE",2011
"A_ALUW_IE","A_ALUW","IE",2011
"A_LZTP_IE","A_LZTP","IE",2011
"A_LZTW_IE","A_LZTW","IE",2011
"A_ONFM_IE","A_ONFM","IE",2011
"A_ONFW_IE","A_ONFW","IE",2011
"A_METC_IE","A_METC","IE",2011
"A_FABM_IE","A_FABM","IE",2011
"A_MACH_IE","A_MACH","IE",2011
"A_OFMA_IE","A_OFMA","IE",2011
"A_ELMA_IE","A_ELMA","IE",2011
"A_RATV_IE","A_RATV","IE",2011
"A_MEIN_IE","A_MEIN","IE",2011
"A_MOTO_IE","A_MOTO","IE",2011
"A_OTRE_IE","A_OTRE","IE",2011
"A_FURN_IE","A_FURN","IE",2011
"A_RYMS_IE","A_RYMS","IE",2011
"A_BOTW_IE","A_BOTW","IE",2011
"A_POWC_IE","A_POWC","IE",2011
"A_POWG_IE","A_POWG","IE",2011
"A_POWH_IE","A_POWH","IE",2011
"A_POWW_IE","A_POWW","IE",2011
"A_POWP_IE","A_POWP","IE",2011
"A_POWB_IE","A_POWB","IE",2011
"A_POWT_IE","A_POWT","IE",2011
"A_POWD_IE","A_POWD","IE",2011
"A_GASD_IE","A_GASD","IE",2011
"A_HWAT_IE","A_HWAT","IE",2011
"A_WATR_IE","A_WATR","IE",2011
"A_CONS_IE","A_CONS","IE",2011
"A_TDMO_IE","A_TDMO","IE",2011
"A_TDFU_IE","A_TDFU","IE",2011
"A_TDWH_IE","A_TDWH","IE",2011
"A_TDRT_IE","A_TDRT","IE",2011
"A_HORE_IE","A_HORE","IE",2011
"A_TRAI_IE","A_TRAI","IE",2011
"A_TLND_IE","A_TLND","IE",2011
"A_TPIP_IE","A_TPIP","IE",2011
"A_TWAS_IE","A_TWAS","IE",2011
"A_TWAI_IE","A_TWAI","IE",2011
"A_TAIR_IE","A_TAIR","IE",2011
"A_TAUX_IE","A_TAUX","IE",2011
"A_PTEL_IE","A_PTEL","IE",2011
"A_FINT_IE","A_FINT","IE",2011
"A_FINS_IE","A_FINS","IE",2011
"A_FAUX_IE","A_FAUX","IE",2011
"A_REAL_IE","A_REAL","IE",2011
"A_MARE_IE","A_MARE","IE",2011
"A_COMP_IE","A_COMP","IE",2011
"A_RESD_IE","A_RESD","IE",2011
"A_OBUS_IE","A_OBUS","IE",2011
"A_PADF_IE","A_PADF","IE",2011
"A_EDUC_IE","A_EDUC","IE",2011
"A_HEAL_IE","A_HEAL","IE",2011
"A_INCP_IE","A_INCP","IE",2011
"A_INCL_IE","A_INCL","IE",2011
"A_INCM_IE","A_INCM","IE",2011
"A_INCW_IE","A_INCW","IE",2011
"A_INCO_IE","A_INCO","IE",2011
"A_BIOS_IE","A_BIOS","IE",2011
"A_COMF_IE","A_COMF","IE",2011
"A_WASF_IE","A_WASF","IE",2011
"A_WASO_IE","A_WASO","IE",2011
"A_LANF_IE","A_LANF","IE",2011
"A_LANP_IE","A_LANP","IE",2011
"A_LANL_IE","A_LANL","IE",2011
"A_LANI_IE","A_LANI","IE",2011
"A_LANT_IE","A_LANT","IE",2011
"A_LANW_IE","A_LANW","IE",2011
"A_ORGA_IE","A_ORGA","IE",2011
"A_RECR_IE","A_RECR","IE",2011
"A_OSER_IE","A_OSER","IE",2011
"A_PARI_IT","A_PARI","IT",2011
"A_WHEA_IT","A_WHEA","IT",2011
"A_OCER_IT","A_OCER","IT",2011
"A_FVEG_IT","A_FVEG","IT",2011
"A_OILS_IT","A_OILS","IT",2011
"A_SUGB_IT","A_SUGB","IT",2011
"A_FIBR_IT","A_FIBR","IT",2011
"A_OTCR_IT","A_OTCR","IT",2011
"A_CATL_IT","A_CATL","IT",2011
"A_PIGS_IT","A_PIGS","IT",2011
"A_PLTR_IT","A_PLTR","IT",2011
"A_OMEA_IT","A_OMEA","IT",2011
"A_OANP_IT","A_OANP","IT",2011
"A_MILK_IT","A_MILK","IT",2011
"A_FORE_IT","A_FORE","IT",2011
"A_FISH_IT","A_FISH","IT",2011
"A_COAL_IT","A_COAL","IT",2011
"A_COIL_IT","A_COIL","IT",2011
"A_GASE_IT","A_GASE","IT",2011
"A_ONFO_IT","A_ONFO","IT",2011
"A_STON_IT","A_STON","IT",2011
"A_SDCL_IT","A_SDCL","IT",2011
"A_CHMF_IT","A_CHMF","IT",2011
"A_PCAT_IT","A_PCAT","IT",2011
"A_PPIG_IT","A_PPIG","IT",2011
"A_PPLT_IT","A_PPLT","IT",2011
"A_POME_IT","A_POME","IT",2011
"A_VOIL_IT","A_VOIL","IT",2011
"A_DAIR_IT","A_DAIR","IT",2011
"A_RICE_IT","A_RICE","IT",2011
"A_SUGR_IT","A_SUGR","IT",2011
"A_OFOD_IT","A_OFOD","IT",2011
"A_BEVR_IT","A_BEVR","IT",2011
"A_FSHP_IT","A_FSHP","IT",2011
"A_TOBC_IT","A_TOBC","IT",2011
"A_TEXT_IT","A_TEXT","IT",2011
"A_GARM_IT","A_GARM","IT",2011
"A_LETH_IT","A_LETH","IT",2011
"A_WOOD_IT","A_WOOD","IT",2011
"A_WOOW_IT","A_WOOW","IT",2011
"A_PULP_IT","A_PULP","IT",2011
"A_PAPR_IT","A_PAPR","IT",2011
"A_PAPE_IT","A_PAPE","IT",2011
"A_MDIA_IT","A_MDIA","IT",2011
"A_COKE_IT","A_COKE","IT",2011
"A_REFN_IT","A_REFN","IT",2011
"A_PLAS_IT","A_PLAS","IT",2011
"A_PLAW_IT","A_PLAW","IT",2011
"A_NFER_IT","A_NFER","IT",2011
"A_PFER_IT","A_PFER","IT",2011
"A_CHEM_IT","A_CHEM","IT",2011
"A_RUBP_IT","A_RUBP","IT",2011
"A_GLAS_IT","A_GLAS","IT",2011
"A_GLAW_IT","A_GLAW","IT",2011
"A_CRMC_IT","A_CRMC","IT",2011
"A_BRIK_IT","A_BRIK","IT",2011
"A_CMNT_IT","A_CMNT","IT",2011
"A_ASHW_IT","A_ASHW","IT",2011
"A_ONMM_IT","A_ONMM","IT",2011
"A_STEL_IT","A_STEL","IT",2011
"A_STEW_IT","A_STEW","IT",2011
"A_PREM_IT","A_PREM","IT",2011
"A_ALUM_IT","A_ALUM","IT",2011
"A_ALUW_IT","A_ALUW","IT",2011
"A_LZTP_IT","A_LZTP","IT",2011
"A_LZTW_IT","A_LZTW","IT",2011
"A_COPP_IT","A_COPP","IT",2011
"A_COPW_IT","A_COPW","IT",2011
"A_ONFM_IT","A_ONFM","IT",2011
"A_ONFW_IT","A_ONFW","IT",2011
"A_METC_IT","A_METC","IT",2011
"A_FABM_IT","A_FABM","IT",2011
"A_MACH_IT","A_MACH","IT",2011
"A_OFMA_IT","A_OFMA","IT",2011
"A_ELMA_IT","A_ELMA","IT",2011
"A_RATV_IT","A_RATV","IT",2011
"A_MEIN_IT","A_MEIN","IT",2011
"A_MOTO_IT","A_MOTO","IT",2011
"A_OTRE_IT","A_OTRE","IT",2011
"A_FURN_IT","A_FURN","IT",2011
"A_RYMS_IT","A_RYMS","IT",2011
"A_BOTW_IT","A_BOTW","IT",2011
"A_POWC_IT","A_POWC","IT",2011
"A_POWG_IT","A_POWG","IT",2011
"A_POWH_IT","A_POWH","IT",2011
"A_POWW_IT","A_POWW","IT",2011
"A_POWP_IT","A_POWP","IT",2011
"A_POWB_IT","A_POWB","IT",2011
"A_POWS_IT","A_POWS","IT",2011
"A_POWM_IT","A_POWM","IT",2011
"A_POWT_IT","A_POWT","IT",2011
"A_POWD_IT","A_POWD","IT",2011
